user_latitude,user_longitude,problem_type,urgency_level,mechanic_latitude,mechanic_longitude,distance_km,mechanic_rating,open_24hrs,speciality_match,district,target
-1.975849,30.063151,Diagnostic Scanning,3,-2.030648,30.062925,6.09,4.1,0,1,Kicukiro,1
-1.988847,30.443993,Exhaust System,1,-1.9767245,30.4414521,1.38,4.7,0,1,Rwamagana,1
-2.36614,29.722014,Air Conditioning,1,-2.3587971,29.7306409,1.26,3.8,0,0,Nyanza,0
-1.654781,30.040271,Exhaust System,3,-1.712222,29.977832,9.43,4.7,0,1,Rulindo,1
-1.676769,29.256859,Suspension & Steering,1,-1.6830294,29.3460763,9.94,4.9,0,1,Rubavu,1
-1.693154,30.106651,Suspension & Steering,1,-1.71525,29.930445,19.74,4.6,0,1,Rulindo,1
-2.641787,29.732873,Tire & Wheel,3,-2.6381653,29.7306497,0.47,4.9,1,1,Huye,1
-1.991847,30.148426,Brake System,1,-2.018834,30.095918,6.56,4.9,0,0,Kicukiro,1
-2.174338,30.48958,Oil Change,1,-2.142785,30.551562,7.73,4.5,0,1,Ngoma,1
-1.955307,30.082651,Transmission Repair,3,-1.92857,30.042079,5.4,3.5,0,0,Nyarugenge,0
-1.785156,30.080826,Diagnostic Scanning,1,-1.674344,29.945282,19.46,3.8,0,0,Rulindo,0
-1.623805,29.277472,Bodywork,1,-1.630176,29.249687,3.17,4.6,0,1,Rubavu,1
-1.913198,30.084773,Suspension & Steering,1,-1.920373,30.070996,1.73,4.5,0,1,Nyarugenge,1
-1.944009,30.145848,Bodywork,1,-1.9887028,30.0733206,9.47,3.4,1,0,Kicukiro,0
-2.193705,30.509838,Diagnostic Scanning,1,-2.1551058,30.5097954,4.29,4.7,0,1,Ngoma,0
-1.540087,29.968729,Air Conditioning,1,-1.5759914,30.026948,7.6,4.0,0,1,Gicumbi,1
-1.69253,30.057171,Bodywork,1,-1.6989102,29.927501,14.43,4.4,1,0,Rulindo,0
-1.575862,29.661271,Suspension & Steering,1,-1.446793,29.670975,14.39,4.4,0,1,Musanze,1
-2.600561,29.757535,Diagnostic Scanning,1,-2.561719,29.792967,5.84,4.5,1,0,Huye,1
-2.649585,29.73096,Engine Repair,1,-2.5874684,29.7513313,7.27,3.6,0,1,Huye,1
-2.081204,30.105559,Bodywork,1,-2.271079,30.066966,21.54,4.4,0,0,Bugesera,0
-1.802025,30.104896,Engine Repair,1,-1.675017,29.912207,25.65,4.7,1,0,Rulindo,0
-1.986619,30.423212,Engine Repair,1,-2.003626,30.38318,4.83,4.5,0,0,Rwamagana,0
-1.949689,30.622205,Brake System,1,-1.9311764,30.5076157,12.9,4.5,0,0,Kayonza,1
-2.176978,30.493979,Oil Change,1,-2.2175371,30.5624491,8.84,4.4,0,0,Ngoma,1
-1.504797,29.696308,Welding,3,-1.576184,29.607064,12.7,4.1,0,1,Musanze,1
-1.506151,29.567207,Tire & Wheel,3,-1.4990764,29.6114122,4.98,3.4,0,0,Musanze,1
-1.896647,30.618566,Engine Repair,1,-1.9238707,30.4814888,15.53,4.2,0,0,Kayonza,1
-1.814151,30.682156,Bodywork,3,-1.895238,30.66827,9.15,4.1,0,0,Kayonza,1
-2.081403,29.733563,Brake System,3,-2.057672,29.75763,3.76,4.3,0,0,Muhanga,1
-1.896537,30.039953,Exhaust System,1,-1.885372,30.074022,3.98,4.5,0,0,Gasabo,0
-1.933626,30.045542,Exhaust System,1,-1.893565,30.068349,5.13,4.5,0,1,Gasabo,1
-2.308122,30.574458,Engine Repair,1,-2.1361404,30.6484254,20.81,4.2,1,1,Kirehe,0
-2.267531,30.749558,Exhaust System,1,-2.1592002,30.6493049,16.41,4.3,0,0,Kirehe,1
-2.361986,29.739259,Transmission Repair,1,-2.305586,29.754479,6.5,4.6,0,0,Nyanza,1
-2.026381,30.092702,Electrical Systems,3,-2.025718,30.126342,3.74,4.8,0,1,Kicukiro,1
-2.020017,30.090093,Oil Change,1,-1.97502,30.159693,9.21,4.3,0,0,Kicukiro,1
-2.104346,30.577308,Brake System,1,-2.108014,30.579689,0.49,4.2,0,0,Ngoma,1
-1.52079,30.071622,Electrical Systems,3,-1.483187,30.126097,7.36,3.0,0,0,Gicumbi,0
-2.054545,29.744251,Bodywork,1,-2.02534,29.736659,3.36,4.6,1,0,Muhanga,1
-2.377342,30.663632,Oil Change,1,-2.163058,30.743958,25.44,4.9,1,1,Kirehe,0
-1.911599,30.042536,Tire & Wheel,1,-1.840326,30.044738,7.93,4.2,0,0,Gasabo,1
-2.156921,30.109057,Electrical Systems,1,-2.1767877,30.1022561,2.33,3.0,0,1,Bugesera,1
-1.980097,30.066253,Tire & Wheel,1,-2.013518,30.141845,9.19,3.2,0,1,Kicukiro,1
-2.006019,29.741511,Air Conditioning,1,-2.059005,29.698799,7.57,3.0,0,1,Muhanga,1
-2.015912,30.478056,Transmission Repair,1,-1.937206,30.499683,9.08,4.6,0,1,Rwamagana,1
-1.939933,30.048312,Welding,1,-1.956974,30.023725,3.33,4.5,0,0,Nyarugenge,1
-2.320778,29.811276,Welding,1,-2.3661422,29.7297075,10.37,4.5,0,0,Nyanza,1
-2.171454,30.424278,Electrical Systems,1,-2.137315,30.59158,18.97,4.3,0,0,Ngoma,1
-2.669109,29.774154,Brake System,1,-2.672309,29.762915,1.3,4.3,0,1,Huye,1
-1.422977,29.708851,Tire & Wheel,1,-1.498055,29.643089,11.1,5.0,0,0,Musanze,1
-2.013782,30.147771,Brake System,3,-2.009217,30.106177,4.65,4.3,0,0,Kicukiro,1
-1.52755,29.603379,Brake System,1,-1.52,29.65,5.25,4.2,0,1,Musanze,0
-2.421171,30.718639,Diagnostic Scanning,1,-2.155833,30.808653,31.15,4.2,0,0,Kirehe,0
-1.880378,30.46851,Air Conditioning,1,-1.933599,30.486729,6.25,4.3,0,0,Rwamagana,0
-2.169744,30.411866,Electrical Systems,1,-2.159741,30.59559,20.44,4.8,0,1,Ngoma,0
-2.559027,29.753602,Brake System,1,-2.567868,29.711866,4.74,4.8,0,0,Huye,1
-2.018404,30.080512,Tire & Wheel,3,-1.92281,30.055585,10.98,4.1,0,0,Kicukiro,1
-2.619508,29.765659,Brake System,1,-2.594233,29.762536,2.83,4.3,0,0,Huye,0
-1.854678,30.060449,Transmission Repair,1,-1.962642,30.075794,12.13,4.8,1,0,Gasabo,1
-2.341145,30.575213,Transmission Repair,3,-2.121645,30.732109,29.99,4.9,0,0,Kirehe,0
-1.9926,30.109381,Brake System,1,-1.95009,30.108125,4.73,3.5,1,0,Kicukiro,1
-1.954082,30.411027,Suspension & Steering,1,-1.928624,30.503279,10.64,4.2,0,0,Rwamagana,1
-1.903994,30.393835,Exhaust System,1,-1.916757,30.490177,10.8,4.1,0,0,Rwamagana,0
-2.201425,30.200985,Engine Repair,3,-1.9739,30.354454,30.51,4.7,1,1,Bugesera,0
-2.281429,30.60768,Oil Change,1,-2.162631,30.778407,23.12,4.8,0,0,Kirehe,0
-1.872932,30.722002,Bodywork,1,-1.9218558,30.4926325,26.06,5.0,0,1,Kayonza,0
-2.162621,30.577268,Transmission Repair,3,-2.1643344,30.5219989,6.14,4.5,0,1,Ngoma,1
-1.980956,30.071448,Air Conditioning,1,-1.987158,30.015068,6.3,4.4,0,0,Nyarugenge,1
-1.785873,30.104313,Electrical Systems,1,-1.691082,29.906457,24.39,4.4,0,1,Rulindo,0
-1.954237,30.479405,Exhaust System,1,-1.937717,30.500333,2.96,3.7,0,0,Rwamagana,1
-2.272953,30.581589,Electrical Systems,3,-2.105642,30.801238,30.69,4.4,0,1,Kirehe,0
-2.038903,29.817444,Transmission Repair,1,-2.005744,29.803038,4.02,4.9,1,0,Muhanga,1
-2.06386,29.677201,Air Conditioning,1,-2.054213,29.713563,4.18,4.3,1,1,Muhanga,1
-1.815914,30.568353,Air Conditioning,1,-1.8772449,30.5011204,10.12,4.7,0,0,Kayonza,1
-2.291862,29.811959,Transmission Repair,1,-2.3429178,29.7479444,9.1,4.1,0,1,Nyanza,0
-1.421296,29.626224,Suspension & Steering,1,-1.545981,29.596462,14.25,4.6,0,1,Musanze,1
-1.681929,29.19637,Engine Repair,3,-1.599704,29.284927,13.43,4.2,0,0,Rubavu,1
-1.670394,30.079686,Bodywork,1,-1.670284,29.970668,12.12,4.8,0,1,Rulindo,1
-1.797275,30.054839,Air Conditioning,1,-1.735999,29.933679,15.09,4.7,0,1,Rulindo,1
-2.021409,29.782545,Suspension & Steering,1,-2.130995,29.82236,12.96,4.1,0,0,Muhanga,0
-1.734415,29.242769,Exhaust System,1,-1.75527,29.194692,5.82,4.5,1,0,Rubavu,1
-2.005807,30.490766,Air Conditioning,1,-1.939819,30.366363,15.65,3.5,1,1,Rwamagana,1
-2.656725,29.780328,Oil Change,1,-2.58176,29.693652,12.73,3.8,0,0,Huye,1
-1.701055,29.219179,Bodywork,1,-1.708058,29.343398,13.83,3.7,1,0,Rubavu,0
-2.267326,30.15308,Bodywork,1,-1.984607,30.287999,34.83,5.0,0,1,Bugesera,0
-2.551867,29.799928,Brake System,3,-2.656969,29.795883,11.7,4.8,0,1,Huye,1
-2.05721,29.706292,Welding,1,-2.1057016,29.7758881,9.43,4.5,0,0,Muhanga,0
-1.670366,29.220644,Air Conditioning,1,-1.72772,29.341925,14.91,4.5,1,1,Rubavu,0
-2.412524,29.810597,Oil Change,1,-2.336148,29.757552,10.34,4.8,0,0,Nyanza,1
-1.86357,30.06543,Exhaust System,1,-1.884797,30.144108,9.06,4.3,0,0,Gasabo,1
-1.744719,29.298458,Oil Change,3,-1.767137,29.180057,13.39,4.6,1,0,Rubavu,0
-1.936105,30.041277,Brake System,3,-1.9255121,30.0832504,4.81,3.9,0,0,Gasabo,0
-2.155435,30.495425,Exhaust System,1,-2.11065,30.556816,8.45,4.9,0,0,Ngoma,1
-1.977947,30.055945,Brake System,1,-2.005143,30.066828,3.26,4.0,0,0,Kicukiro,1
-1.969883,30.112386,Electrical Systems,1,-1.9684811,30.0971284,1.7,4.8,0,1,Kicukiro,1
-1.964339,30.070413,Bodywork,3,-1.915,30.108,6.9,4.4,0,1,Gasabo,1
-2.138664,30.225655,Air Conditioning,1,-2.00305,30.289843,16.68,4.2,0,1,Bugesera,0
-1.956341,30.058861,Exhaust System,1,-1.9389508,30.0610553,1.95,4.8,0,1,Nyarugenge,1
-1.607591,29.960765,Electrical Systems,1,-1.550825,30.140341,20.93,4.3,1,1,Gicumbi,0
-2.269155,30.227225,Diagnostic Scanning,1,-2.2187012,30.2242976,5.62,4.5,0,0,Bugesera,0
-2.126554,30.503869,Air Conditioning,1,-2.1866904,30.5519566,8.56,4.2,0,1,Ngoma,1
-1.958029,30.081679,Bodywork,1,-1.968018,30.083577,1.13,4.4,0,1,Nyarugenge,1
-2.027726,30.127669,Suspension & Steering,1,-2.028563,30.15797,3.37,4.4,0,0,Kicukiro,1
-1.67888,29.235523,Engine Repair,3,-1.741504,29.257489,7.38,5.0,0,0,Rubavu,1
-2.573951,29.713482,Brake System,1,-2.679853,29.732075,11.96,4.6,0,0,Huye,0
-1.602714,29.283793,Exhaust System,1,-1.685423,29.205665,12.65,4.0,1,1,Rubavu,1
-2.256024,30.115864,Air Conditioning,1,-2.008116,30.347448,37.71,4.7,0,1,Bugesera,0
-2.159545,30.513513,Exhaust System,1,-2.150623,30.54322,3.45,4.1,0,0,Ngoma,0
-1.928957,30.036005,Diagnostic Scanning,1,-1.963771,30.052856,4.3,4.2,0,0,Nyarugenge,1
-1.467655,29.680656,Diagnostic Scanning,3,-1.480695,29.611743,7.8,4.4,1,1,Musanze,1
-2.101248,30.559931,Bodywork,3,-2.140834,30.555148,4.43,4.0,1,0,Ngoma,1
-1.954848,30.685494,Brake System,1,-1.79084,30.695921,18.27,3.6,0,1,Kayonza,0
-2.136743,30.439117,Welding,1,-2.155783,30.586724,16.54,4.7,0,0,Ngoma,1
-2.280199,29.687948,Electrical Systems,1,-2.446257,29.760738,20.16,4.1,0,0,Nyanza,0
-1.55247,29.624322,Brake System,1,-1.431854,29.687079,15.12,4.9,0,0,Musanze,1
-2.37298,29.738599,Welding,1,-2.339095,29.777584,5.74,4.0,0,1,Nyanza,1
-1.683468,29.26234,Diagnostic Scanning,1,-1.637666,29.326167,8.73,4.5,0,1,Rubavu,1
-2.298131,29.790841,Electrical Systems,1,-2.3322851,29.750236,5.9,4.8,0,1,Nyanza,1
-2.01819,30.44813,Air Conditioning,1,-1.9412267,30.4686206,8.86,4.5,1,1,Rwamagana,0
-2.087927,30.499513,Oil Change,1,-2.2148454,30.5695578,16.12,5.0,0,0,Ngoma,1
-2.56621,29.763735,Transmission Repair,3,-2.666084,29.722949,11.99,3.6,0,0,Huye,1
-1.944797,30.084067,Diagnostic Scanning,1,-1.9309062,30.0712851,2.1,4.5,0,1,Nyarugenge,0
-2.333128,29.766361,Oil Change,1,-2.298214,29.744192,4.6,4.8,1,0,Nyanza,0
-1.474048,29.634026,Suspension & Steering,1,-1.557996,29.694628,11.51,4.8,0,0,Musanze,0
-2.046464,29.767679,Bodywork,1,-2.0980497,29.7513069,6.02,4.6,0,0,Muhanga,1
-1.501603,29.570266,Engine Repair,1,-1.466662,29.628328,7.53,4.5,0,0,Musanze,1
-1.9654,30.084225,Tire & Wheel,3,-1.957704,30.07532,1.31,4.2,1,1,Kicukiro,0
-1.905862,30.60441,Engine Repair,1,-1.918673,30.633437,3.53,4.4,0,0,Kayonza,0
-2.549572,29.748547,Diagnostic Scanning,1,-2.643286,29.769512,10.68,2.5,0,1,Huye,0
-1.695735,29.297892,Bodywork,3,-1.636586,29.345814,8.46,4.7,1,0,Rubavu,1
-1.911932,30.01941,Electrical Systems,3,-1.913079,30.100578,9.02,4.6,0,0,Nyarugenge,1
-1.987257,30.060489,Bodywork,1,-1.9474285,30.0514429,4.54,4.8,0,0,Nyarugenge,1
-1.663311,29.305028,Suspension & Steering,1,-1.654092,29.171323,14.9,3.7,0,1,Rubavu,1
-2.21514,30.479309,Brake System,1,-2.1474077,30.5346407,9.72,5.0,0,1,Ngoma,1
-1.676582,30.069415,Engine Repair,1,-1.724402,29.909036,18.6,4.2,0,0,Rulindo,1
-2.202892,30.505444,Air Conditioning,1,-2.076849,30.598788,17.44,4.4,0,0,Ngoma,0
-1.91193,30.437781,Air Conditioning,1,-1.964991,30.423498,6.11,4.3,1,1,Rwamagana,1
-2.189704,30.535791,Suspension & Steering,3,-2.1532802,30.5545815,4.56,3.5,0,1,Ngoma,1
-1.975796,30.060046,Engine Repair,1,-1.916565,30.096137,7.71,4.4,0,1,Nyarugenge,0
-2.259302,30.696993,Brake System,3,-2.120133,30.785782,18.35,4.0,0,0,Kirehe,0
-1.920478,30.399565,Suspension & Steering,1,-1.9263326,30.4536475,6.05,3.8,1,0,Rwamagana,1
-1.67317,29.264255,Electrical Systems,1,-1.6924496,29.3295188,7.56,3.0,0,1,Rubavu,1
-1.995212,30.144218,Electrical Systems,1,-1.956166,30.057115,10.61,4.1,0,0,Kicukiro,1
-1.769904,30.118164,Engine Repair,1,-1.735127,29.96181,17.8,4.6,0,0,Rulindo,1
-1.945432,30.379252,Suspension & Steering,3,-1.970416,30.469216,10.38,4.1,0,0,Rwamagana,0
-1.777269,30.018636,Transmission Repair,3,-1.692082,29.92703,13.91,4.7,0,0,Rulindo,1
-1.794791,30.717903,Bodywork,3,-1.88878,30.663826,12.06,4.6,0,1,Kayonza,1
-2.235455,30.449271,Transmission Repair,1,-2.1484395,30.5057124,11.53,4.6,0,0,Ngoma,1
-1.911946,30.033849,Suspension & Steering,1,-1.937303,30.035987,2.83,4.5,0,1,Nyarugenge,0
-1.77779,30.08934,Bodywork,1,-1.7104,29.958299,16.38,4.7,0,0,Rulindo,1
-2.638381,29.763851,Engine Repair,1,-2.679544,29.762957,4.58,4.0,0,1,Huye,0
-1.958359,30.027324,Suspension & Steering,1,-1.881374,30.109243,12.5,4.0,0,0,Gasabo,1
-1.701621,29.336003,Bodywork,3,-1.636006,29.346933,7.4,5.0,0,0,Rubavu,1
-1.90433,30.115567,Brake System,1,-1.939412,30.02377,10.92,4.1,0,0,Gasabo,0
-1.883679,30.140942,Tire & Wheel,1,-1.9133565,30.1200219,4.04,4.5,0,1,Gasabo,0
-1.961379,30.094925,Tire & Wheel,1,-1.900685,30.030012,9.88,3.5,0,1,Nyarugenge,0
-1.915197,30.395303,Suspension & Steering,1,-1.927372,30.503835,12.14,4.7,1,0,Rwamagana,1
-2.141382,30.162201,Oil Change,1,-2.230969,30.218957,11.79,4.2,0,1,Bugesera,1
-2.077158,30.471401,Engine Repair,1,-2.130221,30.534462,9.16,4.2,0,1,Ngoma,1
-2.259563,30.729266,Oil Change,3,-2.162337,30.806202,13.78,4.6,1,1,Kirehe,1
-2.225219,30.428942,Tire & Wheel,1,-2.109159,30.545188,18.26,3.3,0,1,Ngoma,0
-1.98385,30.023639,Air Conditioning,1,-1.937785,30.102958,10.19,4.6,0,1,Nyarugenge,1
-1.776053,30.100537,Oil Change,1,-1.702022,29.950495,18.6,4.1,0,1,Rulindo,0
-1.966347,30.113114,Suspension & Steering,1,-2.016308,30.053532,8.64,4.6,0,1,Kicukiro,0
-2.347305,29.760086,Air Conditioning,1,-2.3613903,29.7751816,2.29,3.5,0,1,Nyanza,1
-1.901551,30.047339,Bodywork,1,-1.841523,30.097678,8.71,4.3,0,1,Gasabo,0
-2.009746,30.442768,Oil Change,1,-1.967429,30.495145,7.48,4.1,0,1,Rwamagana,1
-2.608924,29.70504,Brake System,1,-2.6044301,29.7392742,3.84,2.5,1,0,Huye,0
-1.551857,29.699277,Suspension & Steering,3,-1.460013,29.6882,10.29,4.6,0,0,Musanze,0
-2.270778,30.634906,Transmission Repair,1,-2.097517,30.743608,22.74,4.5,0,0,Kirehe,0
-2.650752,29.798286,Air Conditioning,3,-2.5994362,29.7614694,7.02,4.7,0,1,Huye,1
-2.339595,29.665085,Diagnostic Scanning,1,-2.333635,29.79254,14.18,4.9,0,0,Nyanza,1
-2.224556,30.503275,Exhaust System,3,-2.101238,30.579155,16.1,4.6,0,0,Ngoma,1
-1.498566,29.563255,Air Conditioning,1,-1.505581,29.599966,4.15,4.2,0,1,Musanze,1
-2.398029,29.746637,Welding,3,-2.293352,29.786364,12.45,4.6,0,1,Nyanza,0
-2.580535,29.804723,Diagnostic Scanning,1,-2.5977211,29.732812,8.21,4.4,0,1,Huye,0
-2.541576,29.71968,Diagnostic Scanning,1,-2.581078,29.738178,4.85,4.5,0,1,Huye,0
-2.275661,30.612449,Tire & Wheel,1,-2.1206132,30.7189396,20.91,4.0,1,1,Kirehe,0
-2.425822,29.817768,Oil Change,1,-2.306407,29.79076,13.61,4.5,0,1,Nyanza,1
-1.855528,30.078066,Suspension & Steering,3,-1.916405,30.045077,7.7,4.6,0,1,Gasabo,0
-1.664356,29.224006,Tire & Wheel,3,-1.63987,29.315641,10.54,4.1,0,0,Rubavu,0
-1.925574,30.457799,Welding,3,-1.965902,30.456713,4.49,4.7,0,0,Rwamagana,1
-2.403407,30.735453,Air Conditioning,1,-2.148653,30.822773,29.94,4.9,0,1,Kirehe,0
-1.646991,30.075834,Tire & Wheel,1,-1.631804,30.01725,6.73,4.4,0,0,Gicumbi,1
-2.416624,29.663286,Diagnostic Scanning,1,-2.360534,29.66212,6.24,4.0,0,0,Nyanza,1
-2.364594,30.685125,Electrical Systems,1,-2.0602844,30.7000675,33.88,3.8,0,1,Kirehe,0
-2.118583,30.521503,Bodywork,1,-2.153384,30.612463,10.82,4.5,0,0,Ngoma,1
-1.953179,30.03188,Exhaust System,1,-1.930419,30.048724,3.15,4.4,0,1,Gasabo,1
-1.891613,30.091804,Transmission Repair,3,-1.911204,30.149221,6.74,3.7,1,1,Gasabo,1
-2.005424,30.131077,Suspension & Steering,1,-1.972884,30.083138,6.44,3.5,0,0,Kicukiro,0
-1.543538,29.974082,Electrical Systems,1,-1.581167,30.159416,21.02,3.5,0,1,Gicumbi,0
-2.578377,29.728482,Exhaust System,1,-2.6167581,29.7743066,6.64,4.8,0,1,Huye,0
-1.801649,30.078813,Engine Repair,1,-1.678607,29.92827,21.61,4.4,0,0,Rulindo,0
-1.641024,30.086476,Oil Change,3,-1.567115,30.12574,9.31,4.5,0,1,Gicumbi,1
-2.428227,29.7741,Welding,3,-2.359908,29.685041,12.47,3.1,0,0,Nyanza,1
-1.799835,30.025925,Tire & Wheel,3,-1.719245,29.969576,10.93,3.8,0,1,Rulindo,1
-1.45045,29.68666,Suspension & Steering,1,-1.414488,29.701608,4.33,4.6,1,0,Musanze,0
-2.20478,30.16561,Transmission Repair,1,-2.028209,30.307839,25.2,4.6,0,0,Bugesera,0
-1.642603,30.094878,Engine Repair,1,-1.560298,30.112027,9.35,3.3,0,1,Gicumbi,1
-1.952452,30.724385,Diagnostic Scanning,3,-1.8926945,30.4857239,27.34,3.4,0,0,Kayonza,0
-1.571339,30.046946,Exhaust System,3,-1.555584,30.074801,3.56,4.9,0,0,Gicumbi,0
-1.994609,30.408428,Welding,1,-1.976494,30.470307,7.17,4.4,0,1,Rwamagana,1
-1.946725,30.057344,Exhaust System,1,-1.918523,30.073677,3.62,3.7,0,1,Nyarugenge,1
-2.230951,30.198072,Brake System,3,-1.968438,30.345807,33.49,4.7,1,0,Bugesera,0
-2.207104,30.569881,Oil Change,1,-2.1320201,30.5753448,8.37,5.0,0,1,Ngoma,1
-1.949048,30.433925,Air Conditioning,1,-1.96439,30.472607,4.62,5.0,1,1,Rwamagana,1
-1.596719,30.138604,Electrical Systems,3,-1.515896,30.12556,9.1,4.0,0,0,Gicumbi,0
-1.531015,30.076619,Bodywork,1,-1.474268,30.149341,10.25,4.3,0,0,Gicumbi,1
-1.801719,30.060045,Suspension & Steering,1,-1.7227354,30.0318659,9.32,4.2,0,0,Rulindo,1
-2.428169,30.58278,Transmission Repair,1,-2.0650157,30.6485751,41.04,3.2,1,0,Kirehe,0
-2.109595,30.430231,Electrical Systems,3,-2.124045,30.558367,14.33,3.3,0,1,Ngoma,1
-1.95675,30.144973,Tire & Wheel,1,-1.920933,30.041179,12.2,4.7,0,1,Kicukiro,1
-1.513057,30.090143,Air Conditioning,1,-1.475865,30.087853,4.14,4.4,0,1,Gicumbi,1
-1.929547,30.62496,Exhaust System,1,-1.9267787,30.5382392,9.64,4.9,0,0,Kayonza,1
-2.054206,29.796244,Transmission Repair,1,-2.067516,29.765222,3.75,3.8,0,0,Muhanga,1
-1.853757,30.052772,Diagnostic Scanning,3,-1.898494,30.038889,5.21,4.0,0,1,Gasabo,0
-1.706832,29.993897,Tire & Wheel,1,-1.7325187,29.949115,5.74,4.7,0,1,Rulindo,0
-1.940029,30.473216,Brake System,1,-1.967439,30.446906,4.22,4.2,1,0,Rwamagana,1
-1.978645,30.461375,Air Conditioning,1,-1.91298,30.464147,7.31,4.6,0,1,Rwamagana,0
-1.786635,30.133164,Exhaust System,1,-1.672229,29.954401,23.59,4.0,0,1,Rulindo,0
-1.441841,29.62965,Transmission Repair,1,-1.467018,29.556444,8.61,3.0,0,0,Musanze,1
-1.584271,30.050132,Oil Change,3,-1.5953404,30.0430319,1.46,4.6,0,1,Gicumbi,1
-2.347617,30.72295,Suspension & Steering,1,-2.1473727,30.6347511,24.33,4.2,0,0,Kirehe,0
-1.509809,29.98261,Air Conditioning,1,-1.550848,30.100432,13.87,4.3,0,1,Gicumbi,1
-1.86718,30.123372,Diagnostic Scanning,1,-1.975999,30.033441,15.69,4.5,0,0,Gasabo,1
-2.163386,30.408657,Suspension & Steering,3,-2.148087,30.594599,20.73,4.8,1,1,Ngoma,0
-1.516658,29.607756,Tire & Wheel,1,-1.419764,29.6898,14.12,3.5,0,1,Musanze,0
-2.103287,30.447515,Air Conditioning,1,-2.1827878,30.5906203,18.19,4.5,0,1,Ngoma,1
-1.567832,29.668514,Suspension & Steering,3,-1.511325,29.570984,12.53,4.9,1,0,Musanze,1
-2.285474,29.819323,Engine Repair,1,-2.362675,29.7734718,9.98,4.6,0,0,Nyanza,1
-1.942924,30.077888,Exhaust System,1,-2.029089,30.150663,12.54,4.2,0,0,Kicukiro,1
-1.854002,30.136348,Suspension & Steering,1,-1.902239,30.064157,9.65,4.3,0,0,Gasabo,0
-1.695668,29.197483,Electrical Systems,3,-1.625924,29.327648,16.42,3.8,0,0,Rubavu,0
-1.863686,30.686098,Brake System,3,-1.883962,30.616666,8.04,4.5,0,1,Kayonza,0
-2.166915,30.503196,Bodywork,1,-2.2208061,30.5347652,6.94,4.0,0,0,Ngoma,1
-1.964999,30.732416,Welding,3,-1.88031,30.605774,16.93,4.2,0,1,Kayonza,1
-2.650275,29.670768,Oil Change,3,-2.5999879,29.7166189,7.56,3.6,0,0,Huye,1
-2.08576,30.555377,Exhaust System,1,-2.14613,30.554254,6.71,4.9,0,1,Ngoma,0
-2.212597,30.480622,Electrical Systems,1,-2.079671,30.424806,16.03,4.2,1,0,Ngoma,1
-1.632859,30.097164,Engine Repair,1,-1.529969,30.137899,12.3,4.6,1,1,Gicumbi,0
-2.160058,30.136558,Welding,1,-2.07584,30.146684,9.43,3.5,0,1,Bugesera,1
-2.365609,29.727961,Brake System,1,-2.331634,29.815177,10.4,4.8,0,1,Nyanza,1
-1.774755,30.000369,Transmission Repair,1,-1.7715599,29.9279208,8.06,4.5,0,1,Rulindo,1
-2.246943,30.255579,Diagnostic Scanning,1,-2.113948,30.139383,19.63,3.3,0,0,Bugesera,0
-2.208595,30.085421,Suspension & Steering,1,-2.27997,30.1142174,8.56,4.9,1,0,Bugesera,1
-1.954484,30.142414,Oil Change,1,-1.983486,30.083209,7.33,5.0,1,0,Kicukiro,1
-1.940991,30.080059,Welding,1,-1.981186,30.028353,7.28,4.4,0,0,Nyarugenge,1
-1.989577,30.13595,Air Conditioning,3,-1.932769,30.082981,8.63,4.4,0,1,Kicukiro,1
-2.23969,30.487803,Suspension & Steering,1,-2.07324,30.612343,23.11,4.8,0,1,Ngoma,0
-2.003538,30.058623,Air Conditioning,3,-2.033629,30.138399,9.48,4.4,1,1,Kicukiro,1
-2.018887,30.462223,Bodywork,1,-1.955521,30.488478,7.63,4.9,1,0,Rwamagana,0
-1.851417,30.082842,Oil Change,3,-1.883142,30.105502,4.33,4.5,0,0,Gasabo,0
-1.713067,30.118752,Electrical Systems,1,-1.7417125,29.9976944,13.83,4.6,0,0,Rulindo,1
-1.97078,30.035056,Engine Repair,1,-1.9403558,30.0402961,3.43,4.6,0,0,Nyarugenge,0
-2.082024,30.119688,Exhaust System,3,-1.988029,30.360123,28.69,4.5,0,0,Bugesera,0
-1.992325,30.149333,Bodywork,1,-1.9711366,30.1150677,4.48,4.6,0,0,Kicukiro,0
-2.226146,30.506156,Diagnostic Scanning,1,-2.2290239,30.5068113,0.33,4.7,1,1,Ngoma,1
-2.027573,30.068043,Engine Repair,1,-2.0396574,30.1015643,3.96,3.8,0,1,Kicukiro,1
-1.851288,30.651877,Tire & Wheel,3,-1.871695,30.649363,2.29,4.9,0,0,Kayonza,1
-1.7486,30.082192,Suspension & Steering,3,-1.739082,29.923696,17.65,3.8,0,0,Rulindo,0
-1.925721,30.07842,Suspension & Steering,1,-1.933594,30.092091,1.75,3.3,0,1,Nyarugenge,1
-1.926928,30.485193,Exhaust System,1,-1.936323,30.467058,2.27,4.0,0,0,Rwamagana,1
-1.946016,30.732202,Engine Repair,1,-1.872261,30.604078,16.43,4.2,0,0,Kayonza,0
-2.017321,29.721348,Electrical Systems,1,-2.051502,29.753573,5.22,4.6,0,0,Muhanga,1
-2.343364,29.730147,Welding,1,-2.407182,29.755995,7.66,4.8,0,1,Nyanza,0
-1.460069,29.633936,Bodywork,1,-1.491826,29.686466,6.82,4.5,0,0,Musanze,0
