request_id,user_id,garage_id,garage_name,service_type,description,request_date,request_district,request_latitude,request_longitude,mechanic_district,mechanic_latitude,mechanic_longitude,distance_km,status,completion_date,duration_hours,estimated_cost_rwf,actual_cost_rwf,response_time_minutes,payment_method,payment_status,emergency_request
REQ03702,USR0292,9690,Ace Motor Works,Engine Repair,Starter motor issues,6/25/2026 2:14,Bugesera,-2.201425,30.200985,Bugesera,-1.9739,30.354454,30.51,Completed,6/28/2026 10:14,80,166462,145004,115,Bank Transfer,Paid,Yes
REQ03703,USR0615,8789,Modern Auto Hub,Oil Change,Clutch not engaging,8/2/2026 13:19,Kirehe,-2.281429,30.60768,Kirehe,-2.162631,30.778407,23.12,Completed,8/6/2026 7:19,90,119459,134877,150,Cash,Paid,No
REQ03704,USR0684,2541,Genesis Car Solutions,Bodywork,Check engine light on,6/18/2026 3:18,Kayonza,-1.872932,30.722002,Kayonza,-1.9218558,30.4926325,26.06,Pending,6/18/2026 6:18,10,169538,154650,150,Cash,Unpaid,No
REQ03705,USR0280,3641,Mega Auto Station,Transmission Repair,Brakes not responding,7/2/2026 20:32,Ngoma,-2.162621,30.577268,Ngoma,-2.1643344,30.5219989,6.14,Completed,7/6/2026 9:32,85,161925,187435,174,Mobile Money,Paid,Yes
REQ03706,USR0146,1270,Pro Auto Services Nyarugenge,Air Conditioning,Transmission slipping,5/22/2026 10:23,Nyarugenge,-1.980956,30.071448,Nyarugenge,-1.987158,30.015068,6.3,Completed,5/23/2026 1:23,15,90687,141239,106,Mobile Money,Paid,No
REQ03707,USR0216,8617,GV Auto Services,Electrical Systems,Strange noise from engine,11/14/2026 11:19,Rulindo,-1.785873,30.104313,Rulindo,-1.691082,29.906457,24.39,Completed,11/17/2026 0:19,61,39226,137302,156,Bank Transfer,Paid,No
REQ03708,USR0419,5659,Best Auto Plus,Exhaust System,Clutch not engaging,11/5/2026 22:42,Rwamagana,-1.954237,30.479405,Rwamagana,-1.937717,30.500333,2.96,In Progress,11/6/2026 19:42,69,101725,115657,143,Mobile Money,Unpaid,No
REQ03709,USR0218,9382,Quality Auto Base,Electrical Systems,Strange noise from engine,5/19/2026 2:12,Kirehe,-2.272953,30.581589,Kirehe,-2.105642,30.801238,30.69,Completed,5/19/2026 11:12,9,191748,180962,108,Cash,Paid,Yes
REQ03710,USR0313,1088,Delta Motors,Transmission Repair,Starter motor issues,1/29/2026 2:42,Muhanga,-2.038903,29.817444,Muhanga,-2.005744,29.803038,4.02,In Progress,1/31/2026 1:42,15,110532,126652,98,Bank Transfer,Unpaid,No
REQ03711,USR0768,5431,Rwanda Car Auto Repair,Air Conditioning,Exhaust pipe broken,5/2/2026 10:27,Muhanga,-2.06386,29.677201,Muhanga,-2.054213,29.713563,4.18,Completed,5/4/2026 8:27,46,134832,22404,174,Mobile Money,Paid,No
REQ03712,USR0697,3972,Nyungwe Repair Center,Air Conditioning,Windshield wiper motor failure,8/12/2026 12:56,Kayonza,-1.815914,30.568353,Kayonza,-1.8772449,30.5011204,10.12,In Progress,8/12/2026 21:56,53,113619,94840,15,Bank Transfer,Unpaid,No
REQ03713,USR0562,3355,Kiyovu Vehicle Workshop,Transmission Repair,Electrical fault,12/2/2026 4:06,Nyanza,-2.291862,29.811959,Nyanza,-2.3429178,29.7479444,9.1,Pending,12/2/2026 14:06,14,141682,143105,81,Cash,Pending,No
REQ03714,USR0924,608,Smart Vehicle Service,Suspension & Steering,Battery replacement,10/20/2026 13:50,Musanze,-1.421296,29.626224,Musanze,-1.545981,29.596462,14.25,Completed,10/23/2026 14:50,73,92404,48795,30,Mobile Money,Paid,No
REQ03715,USR0725,1611,Gisenyi Auto 1,Engine Repair,Radiator leaking,5/1/2026 14:49,Rubavu,-1.681929,29.19637,Rubavu,-1.599704,29.284927,13.43,In Progress,5/1/2026 16:49,26,41424,48273,169,Mobile Money,Pending,Yes
REQ03716,USR0565,9743,Classic Service Center,Bodywork,Starter motor issues,2/28/2026 8:53,Rulindo,-1.670394,30.079686,Rulindo,-1.670284,29.970668,12.12,Completed,3/2/2026 10:53,74,158288,35260,86,Mobile Money,Paid,No
REQ03717,USR0764,4114,KAMANZI Garage & Sons,Air Conditioning,Clutch not engaging,3/29/2026 7:28,Rulindo,-1.797275,30.054839,Rulindo,-1.735999,29.933679,15.09,Completed,3/29/2026 15:28,8,96398,8738,175,Mobile Money,Paid,No
REQ03718,USR0691,1001,Green Tech Garage Muhanga,Suspension & Steering,Oil leak detected,1/14/2026 9:49,Muhanga,-2.021409,29.782545,Muhanga,-2.130995,29.82236,12.96,Pending,1/14/2026 22:49,31,162655,189002,107,Cash,Pending,No
REQ03719,USR0261,616,Star Auto Center Rubavu,Exhaust System,Exhaust pipe broken,10/11/2026 16:47,Rubavu,-1.734415,29.242769,Rubavu,-1.75527,29.194692,5.82,Completed,10/13/2026 7:47,39,40561,88956,73,Bank Transfer,Paid,No
REQ03720,USR0717,1644,Total Car Service,Air Conditioning,Starter motor issues,10/4/2026 23:43,Rwamagana,-2.005807,30.490766,Rwamagana,-1.939819,30.366363,15.65,Completed,10/6/2026 3:43,28,194765,109290,8,Cash,Paid,No
REQ03721,USR0260,6568,Royal Moto Auto Masters,Oil Change,Battery replacement,4/13/2026 23:54,Huye,-2.656725,29.780328,Huye,-2.58176,29.693652,12.73,Completed,4/15/2026 12:54,37,41236,101314,177,Mobile Money,Paid,No
REQ03722,USR0541,8891,DM Service Center Co.,Bodywork,Oil leak detected,6/8/2026 3:56,Rubavu,-1.701055,29.219179,Rubavu,-1.708058,29.343398,13.83,Cancelled,6/8/2026 19:56,0,123542,0,115,N/A,Cancelled,No
REQ03723,USR0020,5787,National Auto Stop,Bodywork,Clutch not engaging,6/2/2026 1:52,Bugesera,-2.267326,30.15308,Bugesera,-1.984607,30.287999,34.83,Pending,6/2/2026 18:52,20,31766,35267,47,Cash,Pending,No
REQ03724,USR0803,5817,HATEGEKA Workshop Co.,Brake System,Oil leak detected,8/19/2026 19:00,Huye,-2.551867,29.799928,Huye,-2.656969,29.795883,11.7,Completed,8/21/2026 5:00,34,145744,15256,159,Cash,Paid,Yes
REQ03725,USR0166,2681,BM Car Services,Welding,Car won't start,12/28/2026 2:03,Muhanga,-2.05721,29.706292,Muhanga,-2.1057016,29.7758881,9.43,Pending,12/28/2026 6:03,34,164224,175832,116,Cash,Pending,No
REQ03726,USR0367,9278,INGABIRE Workshop Co.,Air Conditioning,Starter motor issues,6/7/2026 16:46,Rubavu,-1.670366,29.220644,Rubavu,-1.72772,29.341925,14.91,Cancelled,6/7/2026 18:46,0,25292,0,24,N/A,Unpaid,No
REQ03727,USR0665,4923,NYIRANEZA Auto Services & Sons,Oil Change,AC not cooling,1/2/2026 4:48,Nyanza,-2.412524,29.810597,Nyanza,-2.336148,29.757552,10.34,Completed,1/2/2026 12:48,8,180823,96825,57,Mobile Money,Paid,No
REQ03728,USR0613,9621,NDAGIJIMANA Workshop LTD,Exhaust System,Strange noise from engine,1/3/2026 15:32,Gasabo,-1.86357,30.06543,Gasabo,-1.884797,30.144108,9.06,In Progress,1/7/2026 1:32,50,85839,93176,170,Mobile Money,Pending,No
REQ03729,USR0782,8180,Kigali Vehicle Auto Masters,Oil Change,Oil leak detected,6/20/2026 20:22,Rubavu,-1.744719,29.298458,Rubavu,-1.767137,29.180057,13.39,Pending,6/21/2026 6:22,3,101415,109003,55,Mobile Money,Unpaid,Yes
REQ03730,USR0505,2246,Iradukunda Car Solutions,Brake System,Electrical fault,2/25/2026 2:45,Gasabo,-1.936105,30.041277,Gasabo,-1.9255121,30.0832504,4.81,Cancelled,2/25/2026 4:45,0,65402,0,66,N/A,Pending,Yes
REQ03731,USR0008,6246,Top Wheel Auto Hub,Exhaust System,Radiator leaking,10/17/2026 12:02,Ngoma,-2.155435,30.495425,Ngoma,-2.11065,30.556816,8.45,Completed,10/20/2026 14:02,74,76200,121664,69,Mobile Money,Paid,No
REQ03732,USR0947,5074,ZPE Auto Center Co.,Brake System,Brakes not responding,1/2/2026 10:39,Kicukiro,-1.977947,30.055945,Kicukiro,-2.005143,30.066828,3.26,Completed,1/4/2026 8:39,46,160935,113675,133,Mobile Money,Paid,No
REQ03733,USR0553,110,Auto Track Garage,Electrical Systems,Radiator leaking,4/12/2026 19:09,Kicukiro,-1.969883,30.112386,Kicukiro,-1.9684811,30.0971284,1.7,Completed,4/15/2026 0:09,53,56772,27783,99,Cash,Paid,No
REQ03734,USR0019,188,Kinyinya Garage,Bodywork,Overheating engine,2/15/2026 14:23,Gasabo,-1.964339,30.070413,Gasabo,-1.915,30.108,6.9,Completed,2/19/2026 2:23,84,186251,154000,35,Mobile Money,Paid,Yes
REQ03735,USR0365,6161,RURANGWA Workshop Ltd.,Air Conditioning,Flat tire replacement,8/14/2026 20:00,Bugesera,-2.138664,30.225655,Bugesera,-2.00305,30.289843,16.68,Pending,8/15/2026 11:00,3,190987,160666,102,Bank Transfer,Unpaid,No
REQ03736,USR0091,2,JSB Garage,Exhaust System,Flat tire replacement,9/14/2026 20:06,Nyarugenge,-1.956341,30.058861,Nyarugenge,-1.9389508,30.0610553,1.95,Completed,9/18/2026 15:06,91,91166,26881,82,Cash,Paid,No
REQ03737,USR0189,6249,UWIMANA MOTORS AUTO,Electrical Systems,Flat tire replacement,7/30/2026 18:14,Gicumbi,-1.607591,29.960765,Gicumbi,-1.550825,30.140341,20.93,Completed,8/1/2026 12:14,42,85948,139090,173,Cash,Paid,No
REQ03738,USR0844,3401,Peak Car Solutions,Diagnostic Scanning,Windshield wiper motor failure,11/25/2026 3:55,Bugesera,-2.269155,30.227225,Bugesera,-2.2187012,30.2242976,5.62,Cancelled,11/25/2026 13:55,0,60502,0,70,N/A,Cancelled,No
REQ03739,USR0364,2629,Inyange Car Workshop,Air Conditioning,Clutch not engaging,11/11/2026 14:31,Ngoma,-2.126554,30.503869,Ngoma,-2.1866904,30.5519566,8.56,In Progress,11/12/2026 9:31,40,67889,71660,169,Cash,Pending,No
REQ03740,USR0181,9847,NDAYAMBAJE Garage Co.,Bodywork,Overheating engine,2/9/2026 19:36,Nyarugenge,-1.958029,30.081679,Nyarugenge,-1.968018,30.083577,1.13,Completed,2/11/2026 21:36,50,6708,118565,78,Mobile Money,Paid,No
REQ03741,USR0201,6859,TC Mechanics Ltd,Suspension & Steering,AC not cooling,4/29/2026 12:33,Kicukiro,-2.027726,30.127669,Kicukiro,-2.028563,30.15797,3.37,Completed,4/29/2026 18:33,6,85785,73495,122,Bank Transfer,Paid,No
REQ03742,USR0009,7394,IYAMUREMYE Garage & Sons,Engine Repair,Fuel pump failure,12/4/2026 0:07,Rubavu,-1.67888,29.235523,Rubavu,-1.741504,29.257489,7.38,Completed,12/4/2026 14:07,14,56596,42156,132,Bank Transfer,Paid,Yes
REQ03743,USR0982,7066,Supreme Motor Center,Brake System,Battery replacement,2/23/2026 9:49,Huye,-2.573951,29.713482,Huye,-2.679853,29.732075,11.96,Pending,2/24/2026 9:49,13,31792,29078,9,Mobile Money,Pending,No
REQ03744,USR0129,6184,JKJ Auto Clinic Ltd.,Exhaust System,Oil leak detected,9/8/2026 12:14,Rubavu,-1.602714,29.283793,Rubavu,-1.685423,29.205665,12.65,Completed,9/10/2026 3:14,39,126755,45052,23,Mobile Money,Paid,No
REQ03745,USR0970,6098,MUHIRE Workshop Sarl,Air Conditioning,Overheating engine,2/11/2026 5:26,Bugesera,-2.256024,30.115864,Bugesera,-2.008116,30.347448,37.71,Cancelled,2/11/2026 13:26,0,58136,0,104,N/A,Unpaid,No
REQ03746,USR0522,5415,MUREKATETE SERVICES AUTO,Exhaust System,Transmission slipping,1/17/2026 7:15,Ngoma,-2.159545,30.513513,Ngoma,-2.150623,30.54322,3.45,Pending,1/19/2026 13:15,8,177782,161615,83,Cash,Unpaid,No
REQ03747,USR0645,5017,LPX Car Clinic Co.,Diagnostic Scanning,Radiator leaking,10/16/2026 19:36,Nyarugenge,-1.928957,30.036005,Nyarugenge,-1.963771,30.052856,4.3,Completed,10/19/2026 13:36,66,190927,55982,6,Mobile Money,Paid,No
REQ03748,USR0212,9561,Grand Auto Solutions,Diagnostic Scanning,Clutch not engaging,7/25/2026 23:22,Musanze,-1.467655,29.680656,Musanze,-1.480695,29.611743,7.8,In Progress,7/26/2026 0:22,72,198108,199222,145,Cash,Pending,Yes
REQ03749,USR0850,7144,PW Workshop Ltd,Bodywork,Transmission slipping,1/2/2026 19:30,Ngoma,-2.101248,30.559931,Ngoma,-2.140834,30.555148,4.43,Completed,1/5/2026 1:30,54,36621,163079,150,Cash,Paid,Yes
REQ03750,USR0304,1214,Eagle Garage Kayonza,Brake System,Clutch not engaging,3/15/2026 19:19,Kayonza,-1.954848,30.685494,Kayonza,-1.79084,30.695921,18.27,Pending,3/17/2026 5:19,36,97231,90171,35,Cash,Unpaid,No
REQ03751,USR0364,9501,Rwanda Car Car Workshop,Welding,Flat tire replacement,7/11/2026 8:36,Ngoma,-2.136743,30.439117,Ngoma,-2.155783,30.586724,16.54,Completed,7/11/2026 14:36,6,147795,79229,154,Cash,Paid,No
REQ03752,USR0408,1662,Inkomoko Auto Nyanza,Electrical Systems,Oil leak detected,10/12/2026 11:25,Nyanza,-2.280199,29.687948,Nyanza,-2.446257,29.760738,20.16,In Progress,10/13/2026 6:25,32,136525,118573,122,Cash,Unpaid,No
REQ03753,USR0728,4161,Premier Auto Hub,Brake System,Windshield wiper motor failure,4/22/2026 6:36,Musanze,-1.55247,29.624322,Musanze,-1.431854,29.687079,15.12,Completed,4/22/2026 8:36,2,104709,105279,22,Bank Transfer,Paid,No
REQ03754,USR0630,4402,Trusted Auto Care Mechanics,Welding,Exhaust pipe broken,10/23/2026 3:20,Nyanza,-2.37298,29.738599,Nyanza,-2.339095,29.777584,5.74,Completed,10/24/2026 23:20,44,143366,162049,16,Bank Transfer,Paid,No
REQ03755,USR0816,9334,IQPP Car Repair & Sons,Diagnostic Scanning,Flat tire replacement,3/9/2026 5:47,Rubavu,-1.683468,29.26234,Rubavu,-1.637666,29.326167,8.73,Completed,3/9/2026 7:47,2,19377,189406,61,Cash,Paid,No
REQ03756,USR0755,2833,Moon Repair Center,Electrical Systems,AC not cooling,4/21/2026 14:12,Nyanza,-2.298131,29.790841,Nyanza,-2.3322851,29.750236,5.9,Completed,4/21/2026 21:12,7,127880,60724,11,Bank Transfer,Paid,No
REQ03757,USR0926,3190,Kigali Auto Care,Air Conditioning,Windshield wiper motor failure,3/31/2026 11:21,Rwamagana,-2.01819,30.44813,Rwamagana,-1.9412267,30.4686206,8.86,Pending,4/2/2026 9:21,29,91653,75182,29,Cash,Pending,No
REQ03758,USR0607,2023,Best Maintenance Center,Oil Change,AC not cooling,8/28/2026 7:40,Ngoma,-2.087927,30.499513,Ngoma,-2.2148454,30.5695578,16.12,Completed,8/29/2026 3:40,20,56642,16982,57,Mobile Money,Paid,No
REQ03759,USR0754,1877,Huye (Butare) Auto 7,Transmission Repair,Clutch not engaging,8/22/2026 4:01,Huye,-2.56621,29.763735,Huye,-2.666084,29.722949,11.99,Completed,8/25/2026 6:01,74,166818,182142,96,Mobile Money,Paid,Yes
REQ03760,USR0716,32,GORITECH GARAGE,Diagnostic Scanning,Windshield wiper motor failure,1/10/2026 12:40,Nyarugenge,-1.944797,30.084067,Nyarugenge,-1.9309062,30.0712851,2.1,Pending,1/13/2026 9:40,44,135318,110985,125,Mobile Money,Pending,No
REQ03761,USR0617,7505,New Car Repair,Oil Change,Fuel pump failure,11/12/2026 23:16,Nyanza,-2.333128,29.766361,Nyanza,-2.298214,29.744192,4.6,Pending,11/13/2026 13:16,26,119717,104345,141,Mobile Money,Pending,No
REQ03762,USR0401,6713,East Africa Car Car Care,Suspension & Steering,Oil leak detected,5/6/2026 12:10,Musanze,-1.474048,29.634026,Musanze,-1.557996,29.694628,11.51,Cancelled,5/7/2026 9:10,0,39140,0,156,N/A,Unpaid,No
REQ03763,USR0337,3684,Ridge Car Masters,Bodywork,Power steering failure,4/18/2026 3:56,Muhanga,-2.046464,29.767679,Muhanga,-2.0980497,29.7513069,6.02,Completed,4/19/2026 13:56,34,103776,93816,122,Cash,Paid,No
REQ03764,USR0025,4570,Expert Wheel Mechanics,Engine Repair,Power steering failure,9/17/2026 22:26,Musanze,-1.501603,29.570266,Musanze,-1.466662,29.628328,7.53,Completed,9/19/2026 23:26,49,21930,86113,178,Bank Transfer,Paid,No
REQ03765,USR0829,6900,HA Auto Plus Co.,Tire & Wheel,Exhaust pipe broken,7/11/2026 15:14,Kicukiro,-1.9654,30.084225,Kicukiro,-1.957704,30.07532,1.31,Pending,7/12/2026 14:14,45,42021,41111,17,Mobile Money,Pending,Yes
REQ03766,USR0065,5895,INGABIRE Auto Repair Ltd,Engine Repair,Power steering failure,1/16/2026 16:26,Kayonza,-1.905862,30.60441,Kayonza,-1.918673,30.633437,3.53,Cancelled,1/16/2026 22:26,0,76220,0,65,N/A,Cancelled,No
REQ03767,USR0600,9700,INGABIRE Auto Repair Sarl,Diagnostic Scanning,Clutch not engaging,3/25/2026 20:11,Huye,-2.549572,29.748547,Huye,-2.643286,29.769512,10.68,Completed,3/29/2026 15:11,91,35458,24781,167,Cash,Paid,No
REQ03768,USR0256,6920,Rwanda Car Auto Repair,Bodywork,Car won't start,10/30/2026 22:50,Rubavu,-1.695735,29.297892,Rubavu,-1.636586,29.345814,8.46,Completed,11/1/2026 18:50,44,124163,78286,151,Cash,Paid,Yes
REQ03769,USR0889,5216,KAMANZI Auto Garage Ltd.,Electrical Systems,Check engine light on,3/15/2026 10:14,Nyarugenge,-1.911932,30.01941,Nyarugenge,-1.913079,30.100578,9.02,Completed,3/17/2026 19:14,57,159821,48539,151,Bank Transfer,Paid,Yes
REQ03770,USR0146,3472,Mega Auto Solutions,Bodywork,Check engine light on,3/18/2026 22:06,Nyarugenge,-1.987257,30.060489,Nyarugenge,-1.9474285,30.0514429,4.54,Completed,3/20/2026 8:06,34,112310,27667,177,Cash,Paid,No
REQ03771,USR0701,1815,Smart Car Service Gisenyi,Suspension & Steering,Power steering failure,9/26/2026 12:55,Rubavu,-1.663311,29.305028,Rubavu,-1.654092,29.171323,14.9,Completed,9/26/2026 20:55,8,199242,142948,89,Mobile Money,Paid,No
REQ03772,USR0239,2843,Uwimana Auto Masters,Brake System,Flat tire replacement,1/9/2026 15:28,Ngoma,-2.21514,30.479309,Ngoma,-2.1474077,30.5346407,9.72,In Progress,1/11/2026 16:28,69,133454,110956,8,Bank Transfer,Unpaid,No
REQ03773,USR0495,7359,East Africa Drive Motor Garage,Engine Repair,Transmission slipping,4/2/2026 2:27,Rulindo,-1.676582,30.069415,Rulindo,-1.724402,29.909036,18.6,Completed,4/3/2026 10:27,32,112721,46611,49,Cash,Paid,No
REQ03774,USR0616,6043,Perfect Gear Auto Fix,Air Conditioning,AC not cooling,7/9/2026 18:59,Ngoma,-2.202892,30.505444,Ngoma,-2.076849,30.598788,17.44,Cancelled,7/9/2026 23:59,0,99404,0,141,N/A,Pending,No
REQ03775,USR0086,5489,Africa Road Car Care,Air Conditioning,Power steering failure,11/1/2026 12:39,Rwamagana,-1.91193,30.437781,Rwamagana,-1.964991,30.423498,6.11,Completed,11/4/2026 4:39,64,24207,36095,110,Cash,Paid,No
REQ03776,USR0732,2973,Summit Garage,Suspension & Steering,Transmission slipping,9/29/2026 18:07,Ngoma,-2.189704,30.535791,Ngoma,-2.1532802,30.5545815,4.56,In Progress,9/30/2026 17:07,60,32889,27591,53,Cash,Pending,Yes
REQ03777,USR0812,5072,NSABIMANA Workshop Ltd.,Engine Repair,Oil leak detected,6/6/2026 1:35,Nyarugenge,-1.975796,30.060046,Nyarugenge,-1.916565,30.096137,7.71,Cancelled,6/7/2026 0:35,0,163319,0,171,N/A,Pending,No
REQ03778,USR0534,4835,MUGABO AUTO WORKSHOP,Brake System,Check engine light on,6/13/2026 15:11,Kirehe,-2.259302,30.696993,Kirehe,-2.120133,30.785782,18.35,Cancelled,6/14/2026 7:11,0,149418,0,99,N/A,Cancelled,Yes
REQ03779,USR0938,3812,Flash Auto Masters,Suspension & Steering,Strange noise from engine,3/24/2026 14:41,Rwamagana,-1.920478,30.399565,Rwamagana,-1.9263326,30.4536475,6.05,Completed,3/26/2026 16:41,50,39509,55153,99,Mobile Money,Paid,No
REQ03780,USR0650,2572,Star Car Pro,Electrical Systems,Power steering failure,9/9/2026 1:05,Rubavu,-1.67317,29.264255,Rubavu,-1.6924496,29.3295188,7.56,In Progress,9/9/2026 9:05,19,160237,183381,8,Mobile Money,Pending,No
REQ03781,USR0985,1400,Max Car Care Kicukiro,Electrical Systems,Gearbox issues,4/15/2026 12:31,Kicukiro,-1.995212,30.144218,Kicukiro,-1.956166,30.057115,10.61,Completed,4/19/2026 5:31,89,93236,117407,63,Mobile Money,Paid,No
REQ03782,USR0508,4717,RJI Motor Garage Co.,Engine Repair,Exhaust pipe broken,8/17/2026 6:22,Rulindo,-1.769904,30.118164,Rulindo,-1.735127,29.96181,17.8,Completed,8/18/2026 1:22,19,29924,109082,148,Bank Transfer,Paid,No
REQ03783,USR0475,7358,UWITONZE AUTOFIX WORKSHOP,Suspension & Steering,Exhaust pipe broken,5/11/2026 18:36,Rwamagana,-1.945432,30.379252,Rwamagana,-1.970416,30.469216,10.38,Pending,5/12/2026 6:36,26,139370,121718,180,Bank Transfer,Unpaid,Yes
REQ03784,USR0559,7985,MUHIRE SERVICES AUTO,Transmission Repair,Overheating engine,11/5/2026 18:13,Rulindo,-1.777269,30.018636,Rulindo,-1.692082,29.92703,13.91,In Progress,11/6/2026 5:13,59,135717,135039,176,Cash,Unpaid,Yes
REQ03785,USR0357,5580,Africa Moto Auto Masters,Bodywork,Battery replacement,5/18/2026 19:42,Kayonza,-1.794791,30.717903,Kayonza,-1.88878,30.663826,12.06,Completed,5/22/2026 18:42,95,129340,65973,5,Bank Transfer,Paid,Yes
REQ03786,USR0190,2443,Speed Motor Garage,Transmission Repair,Brakes not responding,9/13/2026 17:05,Ngoma,-2.235455,30.449271,Ngoma,-2.1484395,30.5057124,11.53,Completed,9/14/2026 8:05,15,187778,83136,135,Mobile Money,Paid,No
REQ03787,USR0645,946,Grand Mechanics Nyarugenge,Suspension & Steering,Gearbox issues,5/24/2026 11:19,Nyarugenge,-1.911946,30.033849,Nyarugenge,-1.937303,30.035987,2.83,Cancelled,5/24/2026 23:19,0,10481,0,75,N/A,Unpaid,No
REQ03788,USR0391,9481,Smart Gear Auto Solutions,Bodywork,Windshield wiper motor failure,12/22/2026 11:40,Rulindo,-1.77779,30.08934,Rulindo,-1.7104,29.958299,16.38,In Progress,12/23/2026 2:40,22,82770,75561,42,Mobile Money,Unpaid,No
REQ03789,USR0227,5653,HATEGEKA Garage LTD,Engine Repair,Car won't start,6/19/2026 10:36,Huye,-2.638381,29.763851,Huye,-2.679544,29.762957,4.58,Cancelled,6/19/2026 15:36,0,28969,0,156,N/A,Unpaid,No
REQ03790,USR0539,8000,Perfect Engine Auto Masters,Suspension & Steering,Car won't start,12/18/2026 4:48,Gasabo,-1.958359,30.027324,Gasabo,-1.881374,30.109243,12.5,Completed,12/20/2026 3:48,47,21038,72717,31,Bank Transfer,Paid,No
REQ03791,USR0092,627,Advance Motors Rubavu,Bodywork,Flat tire replacement,5/15/2026 14:31,Rubavu,-1.701621,29.336003,Rubavu,-1.636006,29.346933,7.4,Completed,5/15/2026 20:31,6,11901,121206,104,Cash,Paid,Yes
REQ03792,USR0489,6223,MUREKATETE SERVICES WORKSHOP,Brake System,Fuel pump failure,8/24/2026 7:52,Gasabo,-1.90433,30.115567,Gasabo,-1.939412,30.02377,10.92,Cancelled,8/24/2026 11:52,0,184641,0,107,N/A,Cancelled,No
REQ03793,USR0876,2044,Habimana Auto Tech,Tire & Wheel,AC not cooling,4/27/2026 19:44,Gasabo,-1.883679,30.140942,Gasabo,-1.9133565,30.1200219,4.04,Cancelled,4/28/2026 18:44,0,173026,0,12,N/A,Cancelled,No
REQ03794,USR0130,736,Prime Garage Ltd,Tire & Wheel,Brakes not responding,4/25/2026 19:48,Nyarugenge,-1.961379,30.094925,Nyarugenge,-1.900685,30.030012,9.88,Cancelled,4/26/2026 6:48,0,139188,0,32,N/A,Cancelled,No
REQ03795,USR0588,7093,HABIMANA Auto Services Ltd,Suspension & Steering,Battery replacement,8/5/2026 23:54,Rwamagana,-1.915197,30.395303,Rwamagana,-1.927372,30.503835,12.14,Completed,8/7/2026 8:54,33,19615,90607,99,Cash,Paid,No
REQ03796,USR0872,1442,Wheel Auto Clinic 3,Oil Change,Oil leak detected,4/25/2026 3:39,Bugesera,-2.141382,30.162201,Bugesera,-2.230969,30.218957,11.79,In Progress,4/26/2026 0:39,10,26742,29870,61,Mobile Money,Unpaid,No
REQ03797,USR0874,9355,QT Auto Stop Sarl,Engine Repair,Windshield wiper motor failure,9/19/2026 4:38,Ngoma,-2.077158,30.471401,Ngoma,-2.130221,30.534462,9.16,Completed,9/22/2026 23:38,91,24498,111998,6,Bank Transfer,Paid,No
REQ03798,USR0599,5355,Star Car Center,Oil Change,Oil leak detected,4/2/2026 13:27,Kirehe,-2.259563,30.729266,Kirehe,-2.162337,30.806202,13.78,Completed,4/6/2026 12:27,95,55782,22897,164,Mobile Money,Paid,Yes
REQ03799,USR0450,5606,GYA Auto Plus Ltd.,Tire & Wheel,Gearbox issues,8/29/2026 9:59,Ngoma,-2.225219,30.428942,Ngoma,-2.109159,30.545188,18.26,Completed,8/31/2026 10:59,49,119786,40173,30,Bank Transfer,Paid,No
REQ03800,USR0806,7735,ZM Mechanics,Air Conditioning,Battery replacement,6/13/2026 17:26,Nyarugenge,-1.98385,30.023639,Nyarugenge,-1.937785,30.102958,10.19,Completed,6/16/2026 11:26,66,195485,193642,172,Mobile Money,Paid,No
REQ03801,USR0493,9833,NIYONZIMA MOTORS AUTO,Oil Change,Brakes not responding,7/22/2026 20:24,Rulindo,-1.776053,30.100537,Rulindo,-1.702022,29.950495,18.6,Cancelled,7/23/2026 10:24,0,46663,0,111,N/A,Unpaid,No
REQ03802,USR0985,1223,Star Auto Point,Suspension & Steering,Check engine light on,8/19/2026 16:13,Kicukiro,-1.966347,30.113114,Kicukiro,-2.016308,30.053532,8.64,Cancelled,8/20/2026 12:13,0,183412,0,114,N/A,Unpaid,No
REQ03803,USR0400,2243,Platinum Auto Tech,Air Conditioning,Check engine light on,12/11/2026 18:43,Nyanza,-2.347305,29.760086,Nyanza,-2.3613903,29.7751816,2.29,Completed,12/14/2026 5:43,59,26795,36162,40,Mobile Money,Paid,No
REQ03804,USR0019,4557,MUHIRE SERVICES WORKSHOP,Bodywork,Car won't start,3/22/2026 9:06,Gasabo,-1.901551,30.047339,Gasabo,-1.841523,30.097678,8.71,Cancelled,3/22/2026 13:06,0,186557,0,91,N/A,Cancelled,No
REQ03805,USR0784,7916,HATEGEKA Auto Repair LTD,Oil Change,Windshield wiper motor failure,6/3/2026 23:08,Rwamagana,-2.009746,30.442768,Rwamagana,-1.967429,30.495145,7.48,Completed,6/7/2026 8:08,81,53696,112290,51,Cash,Paid,No
REQ03806,USR0141,90,K-spare Parts Ltd,Brake System,Car won't start,12/16/2026 5:58,Huye,-2.608924,29.70504,Huye,-2.6044301,29.7392742,3.84,Completed,12/18/2026 2:58,45,191494,191743,65,Mobile Money,Paid,No
REQ03807,USR0893,8604,Perfect Road Auto World,Suspension & Steering,Clutch not engaging,3/8/2026 7:53,Musanze,-1.551857,29.699277,Musanze,-1.460013,29.6882,10.29,Pending,3/10/2026 6:53,11,17365,20657,137,Mobile Money,Unpaid,Yes
